,C,D,L,uid,_destination_path,social_norm,t,c,r,sigma,n,N,epsilon1,epsilon2,omega,alpha,beta,p,zeta
822,0.129278604318,0.10162197813000003,0.7691029037700001,823.0,/tmpdir/job/11979.823,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.15000000000000002
823,0.514163773949,0.069326197122,0.41652249958,824.0,/tmpdir/job/11979.824,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.15000000000000002
824,0.873654027868,0.06931037949200002,0.05702798108800002,825.0,/tmpdir/job/11979.825,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.2
825,0.2692862168679999,0.16226929113100005,0.568443982187,826.0,/tmpdir/job/11979.826,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.2
826,0.158855325611,0.11511690111,0.726021534439,827.0,/tmpdir/job/11979.827,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.2
827,0.47906752384800005,0.0803442523576,0.44057723821000006,828.0,/tmpdir/job/11979.828,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.2
828,0.9299808129999999,0.069813166839,0.00018881781199999999,829.0,/tmpdir/job/11979.829,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.25
829,0.25754366750999996,0.15249224075200002,0.589961254534,830.0,/tmpdir/job/11979.830,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.25
830,0.16623254879399996,0.1267191343246,0.707045590525,831.0,/tmpdir/job/11979.831,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.25
831,0.5776407566030001,0.08282442395900001,0.339523984615,832.0,/tmpdir/job/11979.832,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.25
832,0.8289481384579999,0.08913064838300001,0.08190103908400001,833.0,/tmpdir/job/11979.833,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.30000000000000004
833,0.28355985129,0.166775252386,0.5496463407089999,834.0,/tmpdir/job/11979.834,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.30000000000000004
834,0.179447022126,0.140741416382,0.679790528105,835.0,/tmpdir/job/11979.835,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.30000000000000004
835,0.5348634542020001,0.09744734680500002,0.36766571619399996,836.0,/tmpdir/job/11979.836,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.30000000000000004
836,0.8265194059540001,0.09784139860999999,0.07558497139899999,837.0,/tmpdir/job/11979.837,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.35
837,0.272098768496,0.16129608637200002,0.5665544491730001,838.0,/tmpdir/job/11979.838,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.35
838,0.18920978403400002,0.142386150584,0.668352206495,839.0,/tmpdir/job/11979.839,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.35
839,0.779366300112,0.073493251026,0.147084966342,840.0,/tmpdir/job/11979.840,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.35
840,0.896321394,0.09875329954400001,0.004912091919,841.0,/tmpdir/job/11979.841,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.4
841,0.273360530052,0.18863893729500003,0.537993019535,842.0,/tmpdir/job/11979.842,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.4
842,0.20403719377799998,0.149845298531,0.646109377723,843.0,/tmpdir/job/11979.843,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.4
843,0.723087785951,0.10944010149099999,0.16745953587900003,844.0,/tmpdir/job/11979.844,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.4
844,0.8835480912400001,0.109046097544,0.007415864035000001,845.0,/tmpdir/job/11979.845,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.45000000000000007
845,0.28063750106100005,0.19839114789200005,0.5209793830409999,846.0,/tmpdir/job/11979.846,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.45000000000000007
846,0.20953913416,0.17324678897300003,0.617221000623,847.0,/tmpdir/job/11979.847,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.45000000000000007
847,0.7630466404080001,0.089206232481,0.14775154028300003,848.0,/tmpdir/job/11979.848,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.45000000000000007
848,0.880592184,0.118252320645,0.001154367757,849.0,/tmpdir/job/11979.849,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.5
849,0.22575340995499998,0.191507733676,0.582737575404,850.0,/tmpdir/job/11979.850,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.5
850,0.21136066748,0.184554516429,0.60408275137,851.0,/tmpdir/job/11979.851,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.5
851,0.6919314095419999,0.10692942310199999,0.20113510346499996,852.0,/tmpdir/job/11979.852,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.5
852,0.856148279,0.13488992079,0.008926578689,853.0,/tmpdir/job/11979.853,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.55
853,0.243802043893,0.215233281087,0.5409254918680001,854.0,/tmpdir/job/11979.854,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.55
854,0.212453921217,0.19485566268099996,0.592657240323,855.0,/tmpdir/job/11979.855,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.55
855,0.6787260250180001,0.12041431365099997,0.20082366481099997,856.0,/tmpdir/job/11979.856,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.55
856,0.728576870761,0.138033836298,0.133387879015,857.0,/tmpdir/job/11979.857,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.6
857,0.246829044193,0.228178593808,0.524990375638,858.0,/tmpdir/job/11979.858,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.6
858,0.23865271155100004,0.189711349801,0.571631090715,859.0,/tmpdir/job/11979.859,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.6
859,0.8077381015230001,0.11678340234199998,0.07547522305100002,860.0,/tmpdir/job/11979.860,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.6
860,0.649445685838,0.19247145946700003,0.15802612709099997,861.0,/tmpdir/job/11979.861,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.65
861,0.23888377742599998,0.27402840723500005,0.487026160835,862.0,/tmpdir/job/11979.862,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.65
862,0.22945403080400006,0.21874288100599998,0.5517567099940001,863.0,/tmpdir/job/11979.863,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.65
863,0.7902925456079999,0.12495476774400002,0.084700347588,864.0,/tmpdir/job/11979.864,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.65
864,0.8426050510349999,0.136658661353,0.02071663502,865.0,/tmpdir/job/11979.865,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.7000000000000001
865,0.24961610516300006,0.31143993604299997,0.43892083621699995,866.0,/tmpdir/job/11979.866,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.7000000000000001
866,0.20789750736100007,0.326997669169,0.46508561007000004,867.0,/tmpdir/job/11979.867,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.7000000000000001
867,0.6627437157180001,0.176536031523,0.16069875153799998,868.0,/tmpdir/job/11979.868,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.7000000000000001
868,0.848045017735,0.11711032976800002,0.034835173344,869.0,/tmpdir/job/11979.869,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.75
869,0.25008298551100006,0.314184327268,0.43572904986400013,870.0,/tmpdir/job/11979.870,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.75
870,0.20009733428700002,0.40218904506100006,0.397712257322,871.0,/tmpdir/job/11979.871,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.75
871,0.696956161173,0.14713547067899999,0.155899486196,872.0,/tmpdir/job/11979.872,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.75
872,0.759055997919,0.14991175747100002,0.09102748902900001,873.0,/tmpdir/job/11979.873,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.8
873,0.19641473084699995,0.47053030802900003,0.33304950849400006,874.0,/tmpdir/job/11979.874,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.8
874,0.19716516197599995,0.476012618401,0.326814972744,875.0,/tmpdir/job/11979.875,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.8
875,0.7906464856199998,0.11516377750899998,0.094176925631,876.0,/tmpdir/job/11979.876,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.8
876,0.735402689305,0.16628488241400002,0.098270987128,877.0,/tmpdir/job/11979.877,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.85
877,0.22001347376699995,0.535454114884,0.24448441332499998,878.0,/tmpdir/job/11979.878,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.85
878,0.1560156291,0.5945148991000001,0.24944057135799994,879.0,/tmpdir/job/11979.879,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.85
879,0.72081697298,0.168445439927,0.11070441560199998,880.0,/tmpdir/job/11979.880,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.85
880,0.62150030522,0.28825172041499997,0.09024025871,881.0,/tmpdir/job/11979.881,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.9
881,0.28729577788000005,0.46675708873000005,0.24593443597999998,882.0,/tmpdir/job/11979.882,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.9
882,0.12811334304000002,0.65396021096,0.21791780120999996,883.0,/tmpdir/job/11979.883,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.9
883,0.52856388741,0.39905483552000004,0.07237321841,884.0,/tmpdir/job/11979.884,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.9
